lokacije,dtstamp,dtstart,dtend,trigger,location,description
https://urnik.fov.um.si/Ucilnica/calendars/402,2024-12-12T11:48:14+00:00,2024-11-11T10:00:00+00:00,2024-11-11T14:00:00+00:00,-1 days +23:30:00,402,V-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-1. skupina-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/402,2024-12-12T11:48:15+00:00,2025-01-08T10:45:00+00:00,2025-01-08T13:15:00+00:00,-1 days +23:30:00,402,V-Management kadrovskih virov-1. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/402,2024-12-12T11:48:14+00:00,2024-11-12T10:00:00+00:00,2024-11-12T14:00:00+00:00,-1 days +23:30:00,402,V-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-2.a skupina-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/402,2024-12-12T11:48:14+00:00,2024-11-27T10:45:00+00:00,2024-11-27T13:15:00+00:00,-1 days +23:30:00,402,V-E-poslovanje-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/402,2024-12-12T11:48:14+00:00,2024-11-07T14:15:00+00:00,2024-11-07T18:20:00+00:00,-1 days +23:30:00,402,V-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-2. skupina-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/402,2024-12-12T11:48:14+00:00,2024-11-22T08:00:00+00:00,2024-11-22T10:30:00+00:00,-1 days +23:30:00,402,V-Digitalno poslovanje-2. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/402,2024-12-12T11:48:14+00:00,2024-10-25T08:00:00+00:00,2024-10-25T10:30:00+00:00,-1 days +23:30:00,402,V-Poslovno komuniciranje-1. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/402,2024-12-12T11:48:15+00:00,2025-01-24T08:00:00+00:00,2025-01-24T12:05:00+00:00,-1 days +23:30:00,402,V-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-1. skupina-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/402,2024-12-12T11:48:15+00:00,2024-12-19T10:45:00+00:00,2024-12-19T13:15:00+00:00,-1 days +23:30:00,402,V-Selekcijski postopki-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/402,2024-12-12T11:48:15+00:00,2025-01-18T08:00:00+00:00,2025-01-18T12:05:00+00:00,-1 days +23:30:00,402,V-Metodologija raziskovalnega dela v zdr. in soc. organizacijah-MAG-Izredni
https://urnik.fov.um.si/Ucilnica/calendars/402,2024-12-12T11:48:14+00:00,2024-11-15T10:45:00+00:00,2024-11-15T13:15:00+00:00,-1 days +23:30:00,402,P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/402,2024-12-12T11:48:14+00:00,2024-11-29T10:45:00+00:00,2024-11-29T13:15:00+00:00,-1 days +23:30:00,402,V-E-poslovanje-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-19T10:45:00+00:00,2024-12-19T13:15:00+00:00,-1 days +23:30:00,403,V-Osnove raÄunalniÅ¡kega programiranja-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-22T16:00:00+00:00,2024-11-22T18:30:00+00:00,-1 days +23:30:00,403,V-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-22T10:45:00+00:00,2024-11-22T13:15:00+00:00,-1 days +23:30:00,403,V-Digitalno poslovanje-1. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:15+00:00,2024-10-18T10:45:00+00:00,2024-10-18T13:15:00+00:00,-1 days +23:30:00,403,V-Trg dela in zaposlovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-14T17:00:00+00:00,2024-11-14T19:30:00+00:00,-1 days +23:30:00,403,V-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-17T10:45:00+00:00,2024-12-17T13:15:00+00:00,-1 days +23:30:00,403,V-Selekcijski postopki-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-10-22T08:00:00+00:00,2024-10-22T10:30:00+00:00,-1 days +23:30:00,403,V-Poslovno komuniciranje-1. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-07T17:00:00+00:00,2024-11-07T19:30:00+00:00,-1 days +23:30:00,403,V-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-18T14:15:00+00:00,2024-12-18T16:45:00+00:00,-1 days +23:30:00,403,V-Osnove raÄunalniÅ¡kega programiranja-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-10-30T08:00:00+00:00,2024-10-30T10:30:00+00:00,-1 days +23:30:00,403,V-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-12-03T10:45:00+00:00,2024-12-03T13:15:00+00:00,-1 days +23:30:00,403,V-Organizacija izobraÅ¾evanja-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-11T08:00:00+00:00,2024-11-11T10:30:00+00:00,-1 days +23:30:00,403,V-Oblikovanje in vodenje timov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2025-01-08T10:45:00+00:00,2025-01-08T13:15:00+00:00,-1 days +23:30:00,403,V-Osnove raÄunalniÅ¡kega programiranja-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-11T14:15:00+00:00,2024-11-11T16:45:00+00:00,-1 days +23:30:00,403,P-Agilne metodologije za razvoj informacijskih sistemov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-22T08:00:00+00:00,2024-11-22T10:30:00+00:00,-1 days +23:30:00,403,P-Management proizvodnega sistema-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-19T08:00:00+00:00,2024-11-19T10:30:00+00:00,-1 days +23:30:00,403,P-Management proizvodnega sistema-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-11T10:45:00+00:00,2024-12-11T13:15:00+00:00,-1 days +23:30:00,403,V-Selekcijski postopki-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-18T17:00:00+00:00,2024-11-18T21:05:00+00:00,-1 days +23:30:00,403,Konzultacije-Metode in tehnike planiranja kadrov - vaje-VS-Izredni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-12T08:00:00+00:00,2024-12-12T10:30:00+00:00,-1 days +23:30:00,403,P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2025-01-07T14:15:00+00:00,2025-01-07T16:45:00+00:00,-1 days +23:30:00,403,V-Osnove raÄunalniÅ¡kega programiranja-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-12T10:45:00+00:00,2024-11-12T13:15:00+00:00,-1 days +23:30:00,403,P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-10-28T14:15:00+00:00,2024-10-28T16:45:00+00:00,-1 days +23:30:00,403,V-Logistika in planiranje oskrbovalnih verig-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-29T10:45:00+00:00,2024-11-29T13:15:00+00:00,-1 days +23:30:00,403,V-Digitalno poslovanje-1. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-19T08:00:00+00:00,2024-12-19T10:30:00+00:00,-1 days +23:30:00,403,P-Management proizvodnega sistema-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-11T10:45:00+00:00,2024-11-11T13:15:00+00:00,-1 days +23:30:00,403,P-Razvoj kadrov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-10-22T10:45:00+00:00,2024-10-22T13:15:00+00:00,-1 days +23:30:00,403,V-Poslovno komuniciranje-2. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-10T10:45:00+00:00,2024-12-10T13:15:00+00:00,-1 days +23:30:00,403,V-Organizacija izobraÅ¾evanja-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-29T10:45:00+00:00,2024-11-29T13:15:00+00:00,-1 days +23:30:00,403,V-Digitalno poslovanje-1. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-23T14:15:00+00:00,2024-12-23T16:45:00+00:00,-1 days +23:30:00,403,V-Osnove raÄunalniÅ¡kega programiranja-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:15+00:00,2024-10-21T10:45:00+00:00,2024-10-21T13:15:00+00:00,-1 days +23:30:00,403,V-Osnove izobraÅ¾evanja-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-28T10:45:00+00:00,2024-11-28T13:15:00+00:00,-1 days +23:30:00,403,P-Agilne metodologije za razvoj informacijskih sistemov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-27T08:00:00+00:00,2024-11-27T10:30:00+00:00,-1 days +23:30:00,403,P-Management proizvodnega sistema-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-21T08:00:00+00:00,2024-11-21T10:30:00+00:00,-1 days +23:30:00,403,P-Management proizvodnega sistema-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-25T10:45:00+00:00,2024-11-25T13:15:00+00:00,-1 days +23:30:00,403,P-Strategije doseganja ciljev-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-09T10:45:00+00:00,2024-12-09T13:15:00+00:00,-1 days +23:30:00,403,P-Agilne metodologije za razvoj informacijskih sistemov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-14T10:45:00+00:00,2024-11-14T13:15:00+00:00,-1 days +23:30:00,403,V-Modeliranje kompleksnih sistemov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-14T08:00:00+00:00,2024-11-14T10:30:00+00:00,-1 days +23:30:00,403,V-Logistika in planiranje oskrbovalnih verig-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-27T10:45:00+00:00,2024-11-27T13:15:00+00:00,-1 days +23:30:00,403,P-Agilne metodologije za razvoj informacijskih sistemov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-16T10:45:00+00:00,2024-12-16T13:15:00+00:00,-1 days +23:30:00,403,V-Agilne metodologije za razvoj informacijskih sistemov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:15+00:00,2024-10-16T10:45:00+00:00,2024-10-16T13:15:00+00:00,-1 days +23:30:00,403,P-Raziskovanje informacijskih sistemov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:15+00:00,2024-10-21T08:00:00+00:00,2024-10-21T10:30:00+00:00,-1 days +23:30:00,403,V-Fiziologija dela-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2025-01-07T10:45:00+00:00,2025-01-07T13:15:00+00:00,-1 days +23:30:00,403,V-Optimiranje in simulacija sistemov-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-18T08:00:00+00:00,2024-11-18T10:30:00+00:00,-1 days +23:30:00,403,P-Management proizvodnega sistema-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:15+00:00,2024-10-16T14:15:00+00:00,2024-10-16T16:45:00+00:00,-1 days +23:30:00,403,V-Logistika in planiranje oskrbovalnih verig-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-23T10:45:00+00:00,2024-12-23T13:15:00+00:00,-1 days +23:30:00,403,V-Osnove raÄunalniÅ¡kega programiranja-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-18T10:45:00+00:00,2024-12-18T13:15:00+00:00,-1 days +23:30:00,403,P-Management proizvodnega sistema-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-29T14:15:00+00:00,2024-11-29T16:45:00+00:00,-1 days +23:30:00,403,V-Osnove raÄunalniÅ¡kega programiranja-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-29T08:00:00+00:00,2024-11-29T10:30:00+00:00,-1 days +23:30:00,403,V-Metode in tehnike planiranja kadrov-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-12T10:45:00+00:00,2024-12-12T13:15:00+00:00,-1 days +23:30:00,403,V-Osnove raÄunalniÅ¡kega programiranja-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-21T10:45:00+00:00,2024-11-21T13:15:00+00:00,-1 days +23:30:00,403,V-Digitalno poslovanje-1. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-22T10:45:00+00:00,2024-11-22T13:15:00+00:00,-1 days +23:30:00,403,V-Digitalno poslovanje-1. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-12-03T08:00:00+00:00,2024-12-03T10:30:00+00:00,-1 days +23:30:00,403,V-Metode in tehnike planiranja kadrov-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-10-23T10:45:00+00:00,2024-10-23T13:15:00+00:00,-1 days +23:30:00,403,V-Osnove izobraÅ¾evanja-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:15+00:00,2024-10-14T10:45:00+00:00,2024-10-14T13:15:00+00:00,-1 days +23:30:00,403,P-Raziskovanje informacijskih sistemov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-04T08:00:00+00:00,2024-11-04T10:30:00+00:00,-1 days +23:30:00,403,V-Oblikovanje in vodenje timov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-18T10:45:00+00:00,2024-12-18T13:15:00+00:00,-1 days +23:30:00,403,V-Selekcijski postopki-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-13T17:00:00+00:00,2024-11-13T19:30:00+00:00,-1 days +23:30:00,403,V-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-13T14:15:00+00:00,2024-12-13T16:45:00+00:00,-1 days +23:30:00,403,V-Osnove raÄunalniÅ¡kega programiranja-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-10-30T10:45:00+00:00,2024-10-30T13:15:00+00:00,-1 days +23:30:00,403,V-Osnove izobraÅ¾evanja-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-04T10:45:00+00:00,2024-12-04T13:15:00+00:00,-1 days +23:30:00,403,V-Organizacija izobraÅ¾evanja-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-04T10:45:00+00:00,2024-11-04T13:15:00+00:00,-1 days +23:30:00,403,V-Osnove izobraÅ¾evanja-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-12T17:00:00+00:00,2024-11-12T18:35:00+00:00,-1 days +23:30:00,403,Konzultacije-Osnove raÄunalniÅ¡kega programiranja - vaje-VS-Izredni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-28T14:15:00+00:00,2024-11-28T16:45:00+00:00,-1 days +23:30:00,403,V-Osnove raÄunalniÅ¡kega programiranja-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-13T08:00:00+00:00,2024-11-13T10:30:00+00:00,-1 days +23:30:00,403,V-Logistika in planiranje oskrbovalnih verig-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-04T08:00:00+00:00,2024-12-04T10:30:00+00:00,-1 days +23:30:00,403,V-Metode in tehnike planiranja kadrov-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-10-24T10:45:00+00:00,2024-10-24T13:15:00+00:00,-1 days +23:30:00,403,V-Upravljanje in naÄrtovanje kadrovskih virov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-21T17:00:00+00:00,2024-11-21T19:30:00+00:00,-1 days +23:30:00,403,V-Älovek v delovnem procesu-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:15+00:00,2024-10-11T10:45:00+00:00,2024-10-11T13:15:00+00:00,-1 days +23:30:00,403,P-Trg dela in zaposlovanje-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-11T08:00:00+00:00,2024-12-11T10:30:00+00:00,-1 days +23:30:00,403,P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-14T14:15:00+00:00,2024-11-14T16:45:00+00:00,-1 days +23:30:00,403,P-Modeliranje kompleksnih sistemov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-06T10:45:00+00:00,2024-12-06T13:15:00+00:00,-1 days +23:30:00,403,V-Osnove raÄunalniÅ¡kega programiranja-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-21T10:45:00+00:00,2024-11-21T13:15:00+00:00,-1 days +23:30:00,403,V-Digitalno poslovanje-1. skupina-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2025-01-06T10:45:00+00:00,2025-01-06T13:15:00+00:00,-1 days +23:30:00,403,V-Optimiranje in simulacija sistemov-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-05T10:45:00+00:00,2024-12-05T13:15:00+00:00,-1 days +23:30:00,403,P-Agilne metodologije za razvoj informacijskih sistemov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-11T14:15:00+00:00,2024-11-11T16:45:00+00:00,-1 days +23:30:00,403,P-Modeliranje kompleksnih sistemov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-06T08:00:00+00:00,2024-11-06T10:30:00+00:00,-1 days +23:30:00,403,V-Logistika in planiranje oskrbovalnih verig-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-16T08:00:00+00:00,2024-12-16T10:30:00+00:00,-1 days +23:30:00,403,P-Management proizvodnega sistema-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-07T10:45:00+00:00,2024-11-07T13:15:00+00:00,-1 days +23:30:00,403,P-E-poslovanje-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-10-24T14:15:00+00:00,2024-10-24T16:45:00+00:00,-1 days +23:30:00,403,V-Logistika in planiranje oskrbovalnih verig-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:17+00:00,2024-12-05T14:15:00+00:00,2024-12-05T16:45:00+00:00,-1 days +23:30:00,403,V-Osnove raÄunalniÅ¡kega programiranja-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-13T14:15:00+00:00,2024-11-13T16:45:00+00:00,-1 days +23:30:00,403,P-Agilne metodologije za razvoj informacijskih sistemov-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/403,2024-12-12T11:48:16+00:00,2024-11-26T08:00:00+00:00,2024-11-26T10:30:00+00:00,-1 days +23:30:00,403,P-Management proizvodnega sistema-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2025-01-09T17:00:00+00:00,2025-01-09T21:05:00+00:00,-1 days +23:30:00,410,Konzultacije-Kakovost programske opreme-MAG-Izredni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:17+00:00,2024-10-01T10:45:00+00:00,2024-10-01T13:15:00+00:00,-1 days +23:30:00,410,P-Uvod v inÅ¾eniring programske opreme-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2024-12-02T08:00:00+00:00,2024-12-02T10:30:00+00:00,-1 days +23:30:00,410,V-Osnove inÅ¾eniringa in programske opreme-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2025-03-17T08:00:00+00:00,2025-03-17T10:30:00+00:00,-1 days +23:30:00,410,V-RaÄunalniÅ¡tvo in informatika-2.a skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2024-11-28T08:00:00+00:00,2024-11-28T10:30:00+00:00,-1 days +23:30:00,410,V-Osnove inÅ¾eniringa in programske opreme-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2024-11-20T08:00:00+00:00,2024-11-20T10:30:00+00:00,-1 days +23:30:00,410,P-Osnove inÅ¾eniringa in programske opreme-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:17+00:00,2024-10-15T10:45:00+00:00,2024-10-15T13:15:00+00:00,-1 days +23:30:00,410,P-Uvod v inÅ¾eniring programske opreme-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:17+00:00,2024-10-09T10:45:00+00:00,2024-10-09T13:15:00+00:00,-1 days +23:30:00,410,P-Uvod v inÅ¾eniring programske opreme-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:17+00:00,2024-10-22T10:45:00+00:00,2024-10-22T13:15:00+00:00,-1 days +23:30:00,410,V-Uvod v inÅ¾eniring programske opreme-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2024-12-23T08:00:00+00:00,2024-12-23T10:30:00+00:00,-1 days +23:30:00,410,P-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2025-01-13T10:45:00+00:00,2025-01-13T13:15:00+00:00,-1 days +23:30:00,410,V-Kakovost programske opreme-MAG-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2025-03-14T08:00:00+00:00,2025-03-14T10:30:00+00:00,-1 days +23:30:00,410,V-RaÄunalniÅ¡tvo in informatika-2.a skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:17+00:00,2024-10-18T10:45:00+00:00,2024-10-18T13:15:00+00:00,-1 days +23:30:00,410,V-Uvod v inÅ¾eniring programske opreme-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:17+00:00,2024-10-07T17:00:00+00:00,2024-10-07T21:05:00+00:00,-1 days +23:30:00,410,Konzultacije-Osnove inÅ¾eniringa in programske opreme-VS-Izredni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2024-12-19T08:00:00+00:00,2024-12-19T10:30:00+00:00,-1 days +23:30:00,410,V-Osnove inÅ¾eniringa in programske opreme-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2024-12-18T10:45:00+00:00,2024-12-18T13:15:00+00:00,-1 days +23:30:00,410,V-Osnove inÅ¾eniringa in programske opreme-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2024-12-12T08:00:00+00:00,2024-12-12T10:30:00+00:00,-1 days +23:30:00,410,V-Osnove inÅ¾eniringa in programske opreme-2. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:17+00:00,2024-10-08T10:45:00+00:00,2024-10-08T13:15:00+00:00,-1 days +23:30:00,410,P-Uvod v inÅ¾eniring programske opreme-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:17+00:00,2024-11-05T08:00:00+00:00,2024-11-05T10:30:00+00:00,-1 days +23:30:00,410,P-Osnove inÅ¾eniringa in programske opreme-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2024-11-29T08:00:00+00:00,2024-11-29T10:30:00+00:00,-1 days +23:30:00,410,V-Osnove inÅ¾eniringa in programske opreme-1. skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:17+00:00,2024-10-28T08:00:00+00:00,2024-10-28T10:30:00+00:00,-1 days +23:30:00,410,V-Uvod v inÅ¾eniring programske opreme-UNI-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2025-04-03T08:00:00+00:00,2025-04-03T10:30:00+00:00,-1 days +23:30:00,410,V-RaÄunalniÅ¡tvo in informatika-2.a skupina-VS-Redni
https://urnik.fov.um.si/Ucilnica/calendars/410,2024-12-12T11:48:18+00:00,2025-01-15T10:45:00+00:00,2025-01-15T13:15:00+00:00,-1 days +23:30:00,410,V-Kakovost programske opreme-MAG-Redni
